,t,s
11327,11.327,0.8532587697001062
11328,11.328,0.8450011026150562
11329,11.329,0.836860118293675
11330,11.33,0.8288364468432818
11331,11.331,0.8209306695861676
11332,11.332,0.8131433203225664
11333,11.333,0.8054748865921748
11334,11.334,0.7979258109328569
11335,11.335,0.7904964921352289
11336,11.336,0.7831872864918499
11337,11.337,0.7759985090398587
11338,11.338000000000001,0.7689304347959286
11339,11.339,0.7619832999825159
11340,11.34,0.755157303244365
11341,11.341000000000001,0.7484526068544075
11342,11.342,0.7418693379081335
11343,11.343,0.7354075895056587
11344,11.344,0.7290674219207157
11345,11.345,0.7228488637558877
11346,11.346,0.7167519130834171
11347,11.347,0.710776538571008
11348,11.348,0.7049226805920632
11349,11.349,0.6991902523198709
11350,11.35,0.6935791408052642
11351,11.351,0.6880892080373533
11352,11.352,0.6827202919869695
11353,11.353,0.6774722076324579
11354,11.354000000000001,0.6723447479675683
11355,11.355,0.6673376849911554
11356,11.356,0.6624507706784837
11357,11.357000000000001,0.6576837379339422
11358,11.358,0.6530363015250283
11359,11.359,0.6485081589974471
11360,11.36,0.6440989915712638
11361,11.361,0.6398084650180124
11362,11.362,0.6356362305187351
11363,11.363,0.6315819255029237
11364,11.364,0.6276451744683709
11365,11.365,0.62382558978196
11366,11.366,0.6201227724614333
11367,11.367,0.6165363129382138
11368,11.368,0.6130657918013555
11369,11.369,0.6097107805227291
11370,11.370000000000001,0.6064708421635565
11371,11.371,0.603345532062429
11372,11.372,0.6003343985049476
11373,11.373000000000001,0.5974369833751509
11374,11.374,0.5946528227888932
11375,11.375,0.5919814477093558
11376,11.376,0.5894223845448794
11377,11.377,0.586975155729317
11378,11.378,0.584639280285112
11379,11.379,0.582414274369317
11380,11.38,0.5802996518027707
11381,11.381,0.5782949245826601
11382,11.382,0.5763996033786982
11383,11.383000000000001,0.5746131980131521
11384,11.384,0.5729352179249555
11385,11.385,0.5713651726181577
11386,11.386000000000001,0.569902572094937
11387,11.387,0.5685469272734387
11388,11.388,0.5672977503906743
11389,11.389000000000001,0.5661545553907353
11390,11.39,0.5651168582985627
11391,11.391,0.564184177579526
11392,11.392,0.5633560344850533
11393,11.393,0.5626319533845628
11394,11.394,0.5620114620839289
11395,11.395,0.5614940921307376
11396,11.396,0.5610793791065651
11397,11.397,0.5607668629065042
11398,11.398,0.5605560880062015
11399,11.399000000000001,0.5604466037165967
11400,11.4,0.5604379644266241
11401,11.401,0.5605297298340775
11402,11.402000000000001,0.5607214651648704
11403,11.403,0.5610127413808832
11404,11.404,0.5614031353766435
11405,11.405,0.5618922301649966
11406,11.406,0.5624796150520064
11407,11.407,0.5631648858012477
11408,11.408,0.5639476447876981
11409,11.409,0.5648275011414058
11410,11.41,0.5658040708810874
11411,11.411,0.5668769770378722
11412,11.412,0.5680458497692962
11413,11.413,0.5693103264637496
11414,11.414,0.5706700518355019
11415,11.415000000000001,0.572124678010461
11416,11.416,0.5736738646027731
11417,11.417,0.5753172787824484
11418,11.418000000000001,0.5770545953340611
11419,11.419,0.5788854967066964
11420,11.42,0.5808096730552275
11421,11.421,0.5828268222730076
11422,11.422,0.584936650016099
11423,11.423,0.5871388697190942
11424,11.424,0.5894332026026291
11425,11.425,0.5918193776726234
11426,11.426,0.5942971317113449
11427,11.427,0.5968662092603216
11428,11.428,0.5995263625951656
11429,11.429,0.6022773516923053
11430,11.43,0.6051189441877253
11431,11.431000000000001,0.6080509153276414
11432,11.432,0.6110730479111971
11433,11.433,0.6141851322251398
11434,11.434000000000001,0.6173869659704952
11435,11.435,0.6206783541811935
11436,11.436,0.6240591091346612
11437,11.437,0.6275290502543268
11438,11.438,0.6310880040039851
11439,11.439,0.6347358037740042
11440,11.44,0.6384722897592888
11441,11.441,0.642297308828957
11442,11.442,0.6462107143876081
11443,11.443,0.6502123662281842
11444,11.444,0.6543021303762254
11445,11.445,0.6584798789255059
11446,11.446,0.6627454898648902
11447,11.447000000000001,0.6670988468963213
11448,11.448,0.6715398392437749
11449,11.449,0.6760683614530915
11450,11.450000000000001,0.6806843131825061
11451,11.451,0.6853875989837349
11452,11.452,0.6901781280734693
11453,11.453,0.6950558140950702
11454,11.454,0.7000205748703475
11455,11.455,0.7050723321411525
11456,11.456,0.7102110113006994
11457,11.457,0.715436541114294
11458,11.458,0.7207488534293552
11459,11.459,0.7261478828744596
11460,11.46,0.7316335665472159
11461,11.461,0.7372058436906807
11462,11.462,0.7428646553581784
11463,11.463000000000001,0.7486099440661533
11464,11.464,0.754441653434902
11465,11.465,0.7603597278168853
11466,11.466000000000001,0.7663641119123337
11467,11.467,0.7724547503719245
11468,11.468,0.7786315873862109
11469,11.469,0.7848945662615529
11470,11.47,0.7912436289822213
11471,11.471,0.7976787157584347
11472,11.472,0.804199764559993
11473,11.473,0.8108067106352438
11474,11.474,0.8174994860150163
11475,11.475,0.8242780190013309
11476,11.476,0.8311422336404422
11477,11.477,0.8380920491800201
11478,11.478,0.8451273795100993
11479,11.479000000000001,0.8522481325875232
11480,11.48,0.8594542098435344
11481,11.481,0.8667455055742579
11482,11.482000000000001,0.8741219063137526
11483,11.483,0.8815832901892906
11484,11.484,0.8891295262586766
11485,11.485,0.8967604738291836
11486,11.486,0.90447598175795
11487,11.487,0.9122758877334464
11488,11.488,0.9201600175378787
11489,11.489,0.9281281842901296
11490,11.49,0.9361801876691114
11491,11.491,0.9443158131172349
11492,11.492,0.9525348310238139
11493,11.493,0.9608369958881626
11494,11.494,0.9692220454622551
11495,11.495000000000001,0.9776896998727637
11496,11.496,0.9862396607222871
11497,11.497,0.9948716101697661
11498,11.498000000000001,1.0035852099898486
11499,11.499,1.0123801006112556
11500,11.5,1.0212559001340453
11501,11.501,1.0302122033258063
11502,11.502,1.0392485805967615
11503,11.503,1.0483645769539047
11504,11.504,1.0575597109342267
11505,11.505,1.0668334735172067
11506,11.506,1.076185327016712
11507,11.507,1.0856147039525983
11508,11.508000000000001,1.095121005902246
11509,11.509,1.104703602332387
11510,11.51,1.1143618294116242
11511,11.511000000000001,1.124094988804047
11512,11.512,1.1339023464445133
11513,11.513,1.1437831312961242
11514,11.514000000000001,1.15373653409057
11515,11.515,1.1637617060519956
11516,11.516,1.173857757605287
11517,11.517,1.1840237570695025
11518,11.518,1.1942587293375249
11519,11.519,1.204561654542847
11520,11.52,1.2149314667147373
11521,11.521,1.2253670524228595
11522,11.522,1.2358672494127552
11523,11.523,1.2464308452335566
11524,11.524000000000001,1.257056575859403
11525,11.525,1.2677431243062327
11526,11.526,1.278489119245616
11527,11.527000000000001,1.2892931336175033
11528,11.528,1.3001536832437626
11529,11.529,1.3110692254446854
11530,11.53,1.3220381576605045
11531,11.531,1.3330588160803543
11532,11.532,1.3441294742809942
11533,11.533,1.355248341877975
